common_name,scientific_name,recordist_name,recording_length,Date,TYPE,xc_id,Time,Country,Download_link
Yellow-legged Tinamou,Crypturellus noctivagus,Fabrice Schmitt,0:39,2018-11-28,song,XC621943,18:00,Brazil,https://xeno-canto.org/621943/download
Yellow-legged Tinamou,Crypturellus noctivagus,Cicero Simão Lima Santos,1:42,2019-11-23,song,XC521264,19:50,Brazil,https://xeno-canto.org/521264/download
Yellow-legged Tinamou,Crypturellus noctivagus zabele,Fernando Igor de Godoy,0:38,2014-02-03,song,XC482212,06:00,Brazil,https://xeno-canto.org/482212/download
Yellow-legged Tinamou,Crypturellus noctivagus zabele,Fernando Igor de Godoy,0:43,2014-02-03,song,XC482211,06:00,Brazil,https://xeno-canto.org/482211/download
Yellow-legged Tinamou,Crypturellus noctivagus,Guilherme Willrich,0:11,2016-11-25,call,XC344564,16:33,Brazil,https://xeno-canto.org/344564/download
Yellow-legged Tinamou,Crypturellus noctivagus,Guilherme Willrich,0:49,2016-09-27,song,XC343222,17:12,Brazil,https://xeno-canto.org/343222/download
Yellow-legged Tinamou,Crypturellus noctivagus,Guilherme Kulinitz Rodrigues,0:04,2015-12-12,song,XC343210,11:00,Brazil,https://xeno-canto.org/343210/download
Yellow-legged Tinamou,Crypturellus noctivagus noctivagus,Roney Souza,0:35,2015-05-09,song,XC240971,10:00,Brazil,https://xeno-canto.org/240971/download
Yellow-legged Tinamou,Crypturellus noctivagus,João Antônio de B. Vitto,0:03,2014-01-13,song,XC172520,15:00,Brazil,https://xeno-canto.org/172520/download
Yellow-legged Tinamou,Crypturellus noctivagus,Fabricio Gorleri,0:27,2014-01-14,song,XC165562,08:00,Brazil,https://xeno-canto.org/165562/download
Yellow-legged Tinamou,Crypturellus noctivagus,Antonio Silveira,0:08,2009-11-26,song,XC100791,10am,Brazil,https://xeno-canto.org/100791/download
Yellow-legged Tinamou,Crypturellus noctivagus zabele,Jeremy Minns,2:17,2002-02-09,song,XC85041,09:22,Brazil,https://xeno-canto.org/85041/download
Yellow-legged Tinamou,Crypturellus noctivagus noctivagus,Jeremy Minns,1:37,1997-03-01,song,XC85039,12:05,Brazil,https://xeno-canto.org/85039/download
Yellow-legged Tinamou,Crypturellus noctivagus zabele,Ciro Albano,2:05,2009-10-14,song,XC40027,18:12,Brazil,https://xeno-canto.org/40027/download
Yellow-legged Tinamou,Crypturellus noctivagus noctivagus,Eduardo Patrial,0:09,2008-12-26,song,XC28292,07:00,Brazil,https://xeno-canto.org/28292/download
Yellow-legged Tinamou,Crypturellus noctivagus,Dave Beadle,0:08,2002-02-09,song,XC11923,10:00,Brazil,https://xeno-canto.org/11923/download
Yellow-legged Tinamou,Crypturellus noctivagus,Don Jones,0:23,1997-09-21,song,XC1223,?,Brazil,https://xeno-canto.org/1223/download
Yellow-legged Tinamou,Crypturellus noctivagus,Dante Buzzetti,0:12,1990-01-13,song,XC611363,10:00,Brazil,https://xeno-canto.org/611363/download
Yellow-legged Tinamou,Crypturellus noctivagus zabele,Andrei Arrais,0:31,2017-03-30,song,XC362232,18:00,Brazil,https://xeno-canto.org/362232/download
Black-capped Tinamou,Crypturellus atrocapillus,Jacob Wijpkema,0:07,2021-10-15,call,XC686807,17:18,Bolivia,https://xeno-canto.org/686807/download
Black-capped Tinamou,Crypturellus atrocapillus,Felipe Arantes,0:37,2019-05-09,song,XC475704,17:30,Brazil,https://xeno-canto.org/475704/download
Black-capped Tinamou,Crypturellus atrocapillus garleppi,GABRIEL LEITE,0:25,2019-05-07,song,XC474806,06:30,Brazil,https://xeno-canto.org/474806/download
Black-capped Tinamou,Crypturellus atrocapillus garleppi,Guy Kirwan,2:22,2018-08-01,song,XC437373,16:30,Brazil,https://xeno-canto.org/437373/download
Black-capped Tinamou,Crypturellus atrocapillus,Peter Boesman,0:54,2009-07-21,song,XC221800,08:00,Peru,https://xeno-canto.org/221800/download
Black-capped Tinamou,Crypturellus atrocapillus,GABRIEL LEITE,1:00,2013-10-09,song,XC151848,16:30,Brazil,https://xeno-canto.org/151848/download
Black-capped Tinamou,Crypturellus atrocapillus,Eric DeFonso,0:04,2011-06-22,song,XC122784,16:55,Peru,https://xeno-canto.org/122784/download
Black-capped Tinamou,Crypturellus atrocapillus,Eric DeFonso,1:40,2011-06-16,song,XC122637,15:12,Peru,https://xeno-canto.org/122637/download
Black-capped Tinamou,Crypturellus atrocapillus,Jeremy Minns,0:03,1999-09-19,song,XC83023,07:54,Brazil,https://xeno-canto.org/83023/download
Black-capped Tinamou,Crypturellus atrocapillus atrocapillus,Jeremy Minns,0:54,1999-09-14,song,XC66595,17:00,Brazil,https://xeno-canto.org/66595/download
Black-capped Tinamou,Crypturellus atrocapillus,Andrew Spencer,0:18,2009-10-29,song,XC40317,11:40,Peru,https://xeno-canto.org/40317/download
Black-capped Tinamou,Crypturellus atrocapillus,Roger Ahlman,0:03,2003-09-05,song,XC13355,15:30,Peru,https://xeno-canto.org/13355/download
Black-capped Tinamou,Crypturellus atrocapillus,Sjoerd Mayer,2:49,1994-12-08,song,XC2581,8:00,Bolivia,https://xeno-canto.org/2581/download
Black-capped Tinamou,Crypturellus atrocapillus,Fernando Igor de Godoy,0:23,2016-05-20,song,XC535963,06:30,Brazil,https://xeno-canto.org/535963/download
Black-capped Tinamou,Crypturellus atrocapillus,Dante Buzzetti,1:42,2008-02-24,song,XC490304,13:50,Brazil,https://xeno-canto.org/490304/download
Black-capped Tinamou,Crypturellus atrocapillus,Dante Buzzetti,0:25,2008-02-15,song,XC474409,15:45,Brazil,https://xeno-canto.org/474409/download
Black-capped Tinamou,Crypturellus atrocapillus,Dante Buzzetti,0:54,2008-02-15,song,XC474407,15:15,Brazil,https://xeno-canto.org/474407/download
Black-capped Tinamou,Crypturellus atrocapillus,GABRIEL LEITE,0:43,2018-08-08,song,XC431915,08:00,Brazil,https://xeno-canto.org/431915/download
Black-capped Tinamou,Crypturellus atrocapillus,A. Bennett Hennessey,0:24,2002-07-04,call,XC387454,17:30,Bolivia,https://xeno-canto.org/387454/download
Black-capped Tinamou,Crypturellus atrocapillus,Peter Boesman,0:02,2009-07-21,song,XC221801,08:00,Peru,https://xeno-canto.org/221801/download
Black-capped Tinamou,Crypturellus atrocapillus,Renzo P. Piana,1:26,2014-11-25,song,XC207891,17:30,Peru,https://xeno-canto.org/207891/download
Black-capped Tinamou,Crypturellus atrocapillus,Adrian Eisen Rupp,2:05,2012-10-23,song,XC112604,16:20,Peru,https://xeno-canto.org/112604/download
Black-capped Tinamou,Crypturellus atrocapillus,Paul van Els,0:01,2011-11-19,song,XC90565,16:15,Peru,https://xeno-canto.org/90565/download
Black-capped Tinamou,Crypturellus atrocapillus,Joseph Tobias and Nathalie Seddon,0:15,2001-09-21,call,XC63320,?:?,Peru,https://xeno-canto.org/63320/download
Black-capped Tinamou,Crypturellus atrocapillus,Joseph Tobias and Nathalie Seddon,0:01,2001-09-27,call,XC63319,?:?,Peru,https://xeno-canto.org/63319/download
Black-capped Tinamou,Crypturellus atrocapillus,Caio Brito,0:04,2018-07-16,canto,XC556250,10:55,Brazil,https://xeno-canto.org/556250/download
Black-capped Tinamou,Crypturellus atrocapillus,Rosendo Fraga,0:04,2007-07-18,call,XC436146,07:00,Peru,https://xeno-canto.org/436146/download
Black-capped Tinamou,Crypturellus atrocapillus,Peter Boesman,0:08,1995-06-29,song,XC221802,16:00,Peru,https://xeno-canto.org/221802/download
Black-capped Tinamou,Crypturellus atrocapillus,Edson Guilherme,0:23,2014-10-01,song,XC198531,05:44,Brazil,https://xeno-canto.org/198531/download
Black-capped Tinamou,Crypturellus atrocapillus,Edson Guilherme,0:13,2017-08-19,call,XC384438,05:30,Brazil,https://xeno-canto.org/384438/download
Thicket Tinamou,Crypturellus cinnamomeus,Epifanio Blancas calva,0:37,2018-08-24,song,XC471353,17:30,Mexico,https://xeno-canto.org/471353/download
Thicket Tinamou,Crypturellus cinnamomeus sallaei,Juan Carlos Pérez Magaña,0:16,2019-02-16,call,XC460037,08:30,Mexico,https://xeno-canto.org/460037/download
Thicket Tinamou,Crypturellus cinnamomeus,grete pasch,6:34,2019-02-01,song,XC457322,17:31,Guatemala,https://xeno-canto.org/457322/download
Thicket Tinamou,Crypturellus cinnamomeus,Orlando Jarquín G.,0:01,2016-09-16,song,XC384520,16:00,Nicaragua,https://xeno-canto.org/384520/download
Thicket Tinamou,Crypturellus cinnamomeus,Liliana Chavarria-Duriaux,0:04,2017-04-04,song,XC362986,07:30,Nicaragua,https://xeno-canto.org/362986/download
Thicket Tinamou,Crypturellus cinnamomeus goldmani,Ross Gallardy,0:34,2016-08-19,song,XC332799,18:30,Mexico,https://xeno-canto.org/332799/download
Thicket Tinamou,Crypturellus cinnamomeus,Jorge Gabriel Campos,0:11,2016-06-14,song,XC328942,14:30,Costa Rica,https://xeno-canto.org/328942/download
Thicket Tinamou,Crypturellus cinnamomeus,Frank Lambert,2:47,2015-03-21,song,XC260259,07:47,Mexico,https://xeno-canto.org/260259/download
Thicket Tinamou,Crypturellus cinnamomeus,Peter Boesman,0:19,2000-06-06,song,XC221837,08:00,Mexico,https://xeno-canto.org/221837/download
Thicket Tinamou,Crypturellus cinnamomeus,Mayron McKewy Mejía,1:10,2014-04-08,song,XC194133,18:00,Honduras,https://xeno-canto.org/194133/download
Thicket Tinamou,Crypturellus cinnamomeus,Doug Knapp,0:20,0000-00-00,song,XC10878,6:30,Nicaragua,https://xeno-canto.org/10878/download
Thicket Tinamou,Crypturellus cinnamomeus,Nathan Pieplow,0:33,2005-12-31,song,XC5142,8:30,Mexico,https://xeno-canto.org/5142/download
Thicket Tinamou,Crypturellus cinnamomeus,Johan Chaves,0:24,2022-09-20,song,XC749742,05:30,Costa Rica,https://xeno-canto.org/749742/download
Thicket Tinamou,Crypturellus cinnamomeus,Charlie Vogt,1:13,2007-06-03,song,XC618937,17:30,Mexico,https://xeno-canto.org/618937/download
Thicket Tinamou,Crypturellus cinnamomeus occidentalis,Isain Contreras Rodríguez,1:10,2019-09-06,call,XC498139,08:00,Mexico,https://xeno-canto.org/498139/download
Thicket Tinamou,Crypturellus cinnamomeus occidentalis,Isain Contreras Rodríguez,0:04,2019-09-06,song,XC498136,08:00,Mexico,https://xeno-canto.org/498136/download
Thicket Tinamou,Crypturellus cinnamomeus,Nick Komar,1:07,2017-10-28,song,XC391762,19:00,Mexico,https://xeno-canto.org/391762/download
Thicket Tinamou,Crypturellus cinnamomeus soconuscensis,Richard E. Webster,1:48,2015-03-28,song,XC335059,17:10,Mexico,https://xeno-canto.org/335059/download
Thicket Tinamou,Crypturellus cinnamomeus,Orlando Jarquín G.,0:02,2016-07-07,song,XC331008,17:30,Nicaragua,https://xeno-canto.org/331008/download
Thicket Tinamou,Crypturellus cinnamomeus,Mario Trejo,0:50,2016-03-17,song,XC307756,17:30,El Salvador,https://xeno-canto.org/307756/download
Thicket Tinamou,Crypturellus cinnamomeus,Frank Lambert,0:18,2015-03-21,song,XC260260,07:51,Mexico,https://xeno-canto.org/260260/download
Thicket Tinamou,Crypturellus cinnamomeus,Oliver Komar,0:44,2015-05-21,song,XC244550,07:00,Honduras,https://xeno-canto.org/244550/download
Thicket Tinamou,Crypturellus cinnamomeus,Peter Boesman,0:16,2000-06-09,song,XC221839,17:00,Mexico,https://xeno-canto.org/221839/download
Thicket Tinamou,Crypturellus cinnamomeus,Peter Boesman,0:06,2000-06-03,song,XC221838,16:00,Mexico,https://xeno-canto.org/221838/download
Thicket Tinamou,Crypturellus cinnamomeus,Oscar Ballesteors,0:09,2007-07-14,call,XC213517,07:30,Mexico,https://xeno-canto.org/213517/download
Thicket Tinamou,Crypturellus cinnamomeus,Guillermo Funes,0:30,2013-05-04,call,XC197633,17:00,El Salvador,https://xeno-canto.org/197633/download
Thicket Tinamou,Crypturellus cinnamomeus,Mayron McKewy Mejía,0:53,2014-04-08,song,XC194135,18:00,Honduras,https://xeno-canto.org/194135/download
Thicket Tinamou,Crypturellus cinnamomeus,Mayron McKewy Mejía,1:03,2014-04-08,song,XC194134,18:00,Honduras,https://xeno-canto.org/194134/download
Thicket Tinamou,Crypturellus cinnamomeus,Mayron McKewy Mejía,0:16,2014-04-08,song,XC194132,18:00,Honduras,https://xeno-canto.org/194132/download
Thicket Tinamou,Crypturellus cinnamomeus,Mayron McKewy Mejía,0:14,2014-04-08,song,XC194131,18:00,Honduras,https://xeno-canto.org/194131/download
Slaty-breasted Tinamou,Crypturellus boucardi boucardi,Guy Kirwan,7:31,2019-07-19,song,XC498093,14:30,Costa Rica,https://xeno-canto.org/498093/download
Slaty-breasted Tinamou,Crypturellus boucardi,Patrick ODonnell,0:11,2016-03-17,song,XC314754,08:30,Costa Rica,https://xeno-canto.org/314754/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:18,1991-12-25,song,XC221805,08:00,Costa Rica,https://xeno-canto.org/221805/download
Slaty-breasted Tinamou,Crypturellus boucardi,David Bradley,0:26,2003-05-08,call,XC3319,?,Mexico,https://xeno-canto.org/3319/download
Slaty-breasted Tinamou,Crypturellus boucardi boucardi,Charlie Vogt,2:41,2007-06-07,"call, song",XC619345,10:00,Mexico,https://xeno-canto.org/619345/download
Slaty-breasted Tinamou,Crypturellus boucardi boucardi,Charlie Vogt,0:37,2007-06-07,"call, song",XC619344,10:00,Mexico,https://xeno-canto.org/619344/download
Slaty-breasted Tinamou,Crypturellus boucardi,Jelle Scharringa,0:20,2019-03-15,song,XC607888,11:00,Costa Rica,https://xeno-canto.org/607888/download
Slaty-breasted Tinamou,Crypturellus boucardi,Jelle Scharringa,0:37,2019-03-15,song,XC607887,11:00,Costa Rica,https://xeno-canto.org/607887/download
Slaty-breasted Tinamou,Crypturellus boucardi,Jelle Scharringa,0:07,2019-03-15,song,XC607886,11:00,Costa Rica,https://xeno-canto.org/607886/download
Slaty-breasted Tinamou,Crypturellus boucardi,GABRIEL LEITE,0:35,2019-07-19,song,XC489595,07:30,Costa Rica,https://xeno-canto.org/489595/download
Slaty-breasted Tinamou,Crypturellus boucardi boucardi,Joren van Schie,1:44,2017-04-14,song,XC412066,13:56,Mexico,https://xeno-canto.org/412066/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:04,2003-04-08,song,XC221810,09:00,Mexico,https://xeno-canto.org/221810/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:07,2003-04-11,song,XC221809,10:15,Mexico,https://xeno-canto.org/221809/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:04,2003-04-11,song,XC221808,10:00,Mexico,https://xeno-canto.org/221808/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,1:20,2003-04-11,song,XC221807,10:15,Mexico,https://xeno-canto.org/221807/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,1:21,2003-04-11,song,XC221806,10:15,Mexico,https://xeno-canto.org/221806/download
Slaty-breasted Tinamou,Crypturellus boucardi,Marcelo Araya-Salas,2:50,2013-03-22,song,XC153989,8:24,Costa Rica,https://xeno-canto.org/153989/download
Slaty-breasted Tinamou,Crypturellus boucardi boucardi,Nick Athanas,0:31,2009-03-17,song,XC31736,09:47,Mexico,https://xeno-canto.org/31736/download
Slaty-breasted Tinamou,Crypturellus boucardi,Daniel Lane,1:46,1994-02-15,song,XC28304,?,Belize,https://xeno-canto.org/28304/download
Slaty-breasted Tinamou,Crypturellus boucardi boucardi,Joren van Schie,0:03,2017-04-14,song,XC411899,13:53,Mexico,https://xeno-canto.org/411899/download
Slaty-breasted Tinamou,Crypturellus boucardi,John van Dort,0:42,2017-02-17,song,XC357748,16:30,Honduras,https://xeno-canto.org/357748/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:03,2003-04-08,song,XC221814,09:00,Mexico,https://xeno-canto.org/221814/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:03,2003-04-08,song,XC221813,09:00,Mexico,https://xeno-canto.org/221813/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:06,2003-04-14,song,XC221812,06:30,Mexico,https://xeno-canto.org/221812/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:22,2003-04-14,song,XC221811,07:15,Mexico,https://xeno-canto.org/221811/download
Slaty-breasted Tinamou,Crypturellus boucardi,Don Jones,0:28,2005-03-31,song,XC2799,?,Belize,https://xeno-canto.org/2799/download
Slaty-breasted Tinamou,Crypturellus boucardi,Isain Contreras Rodríguez,0:23,2021-01-06,call,XC617998,07:00,Mexico,https://xeno-canto.org/617998/download
Slaty-breasted Tinamou,Crypturellus boucardi,Peter Boesman,0:04,2001-03-18,song,XC221815,09:30,Mexico,https://xeno-canto.org/221815/download
Slaty-breasted Tinamou,Crypturellus boucardi,Alfonso Auerbach,0:13,2017-02-07,song,XC358598,14:00,Honduras,https://xeno-canto.org/358598/download
Choco Tinamou,Crypturellus kerriae,Andrew Spencer,1:56,2013-03-21,song,XC127751,17:30,Panama,https://xeno-canto.org/127751/download
Choco Tinamou,Crypturellus kerriae,Oswaldo Cortes,0:09,2009-10-31,song,XC78872,08:00,Colombia,https://xeno-canto.org/78872/download
Choco Tinamou,Crypturellus kerriae,Ken Allaire,0:18,2010-03-31,call,XC59619,13:00,Panama,https://xeno-canto.org/59619/download
Choco Tinamou,Crypturellus kerriae,Paul van Els,1:03,2017-03-29,song,XC429153,10:30,Colombia,https://xeno-canto.org/429153/download
Choco Tinamou,Crypturellus kerriae,Paul van Els,0:56,2017-03-29,song,XC429152,10:30,Colombia,https://xeno-canto.org/429152/download
Choco Tinamou,Crypturellus kerriae,Peter Boesman,0:23,1995-04-15,song,XC221852,18:00,Panama,https://xeno-canto.org/221852/download
Choco Tinamou,Crypturellus kerriae,Ottavio Janni,0:02,2014-01-27,song,XC167070,14:00,Colombia,https://xeno-canto.org/167070/download
Variegated Tinamou,Crypturellus variegatus,GABRIEL LEITE,0:15,2019-02-05,song,XC456452,07:00,Brazil,https://xeno-canto.org/456452/download
Variegated Tinamou,Crypturellus variegatus,Caio Brito,0:12,2017-04-05,canto,XC427278,18:05,Brazil,https://xeno-canto.org/427278/download
Variegated Tinamou,Crypturellus variegatus,Peter Boesman,0:15,2011-03-14,song,XC272386,06:00:00 PM,Suriname,https://xeno-canto.org/272386/download
Variegated Tinamou,Crypturellus variegatus,John V. Moore,0:14,2005-05-00,song,XC257248,?,Ecuador,https://xeno-canto.org/257248/download
Variegated Tinamou,Crypturellus variegatus,John V. Moore,0:13,1993-11-00,song,XC257247,?,Ecuador,https://xeno-canto.org/257247/download
Variegated Tinamou,Crypturellus variegatus,Niels Krabbe,0:10,2004-07-12,song,XC250738,18:01,Ecuador,https://xeno-canto.org/250738/download
Variegated Tinamou,Crypturellus variegatus,Niels Krabbe,0:13,1994-07-12,song,XC238234,10:30,Ecuador,https://xeno-canto.org/238234/download
Variegated Tinamou,Crypturellus variegatus,Bruno Lima,0:06,2014-03-11,song,XC171119,17:30,Brazil,https://xeno-canto.org/171119/download
Variegated Tinamou,Crypturellus variegatus,Bruno Lima,0:06,2014-03-02,song,XC171047,17:30,Brazil,https://xeno-canto.org/171047/download
Variegated Tinamou,Crypturellus variegatus,Eric DeFonso,0:15,2011-09-19,song,XC129846,17:41,Brazil,https://xeno-canto.org/129846/download
Variegated Tinamou,Crypturellus variegatus,Eric DeFonso,0:12,2011-09-19,song,XC129844,17:38,Brazil,https://xeno-canto.org/129844/download
Variegated Tinamou,Crypturellus variegatus,Dusan M. Brinkhuizen,0:10,2011-10-30,song,XC90429,6:30,Ecuador,https://xeno-canto.org/90429/download
Variegated Tinamou,Crypturellus variegatus,Jacob Wijpkema,3:44,2022-09-23,"call, dawn song, song, ""dusk call""?",XC760582,18:43,Bolivia,https://xeno-canto.org/760582/download
Variegated Tinamou,Crypturellus variegatus,Dante Buzzetti,1:16,2004-02-08,song,XC524959,17:51,Brazil,https://xeno-canto.org/524959/download
Variegated Tinamou,Crypturellus variegatus,Dante Buzzetti,0:46,2008-03-10,song,XC483925,6:00,Brazil,https://xeno-canto.org/483925/download
Variegated Tinamou,Crypturellus variegatus,Ricardo Gagliardi,0:05,2015-04-23,song,XC472394,17:17,Brazil,https://xeno-canto.org/472394/download
Variegated Tinamou,Crypturellus variegatus,Bobby Wilcox,0:07,2018-08-11,song,XC430577,16:30,Brazil,https://xeno-canto.org/430577/download
Variegated Tinamou,Crypturellus variegatus,Caio Brito,0:13,2017-06-29,canto,XC427279,07:35,Brazil,https://xeno-canto.org/427279/download
